,household_size,empl_agriculture,empl_professional,empl_social,empl_services,empl_manufacturing,empl_retail,empl_transp_utilities,prc_fam_poverty,avg_income,prc_public_transp,population,pop_65_plus,aa_and_mixed,aa,latino,immigrant,county,state,FIPS,area,prc_obese,nh_weighted_health_score,nh_num_beds,nh_prc_occupied,nh_nurse_hours,nh_total_fines,nh_overall_rating,incarcerated,domestic_passengers,intl_passengers,deaths_march24,deaths_april1,deaths_april11,deaths_april23,deaths_april25,deaths,cases_march24,cases_april1,cases_april11,cases_april23,cases_april25,cases_may11,ten_plus,order,density,death_prc,cases_prc,prc_incarcerated,uninsured
154,2.44,0.31742702324768396,12.719454640797062,30.74672260094389,9.22985492046845,4.50480685194896,8.84041251529453,6.288061527704947,13.9,31433,16.2,602495,13.953476792338526,63.595050581332615,61.687482883675386,5.487348442725666,7.9258749035261715,Baltimore city,MD,24510.0,80.94,34.8,94.23434732753842,5407.0,84.5921953023858,3.706897033475125,32706.88200480858,3.2393194007767714,1870.0,12695000,604300,0,2,22,66,78,171,31,221,756,1672,1791,3353,52,42,7443.72374598468,0.0002838197827367862,0.0012547821973626337,0.0031037601971800597,1.328309778504405
155,2.64,2.186850218685022,7.1108482110848215,17.794149279414924,7.3582132358213235,26.910805191080517,9.665160966516098,6.139313113931311,8.6,28267,0.6,117327,16.882729465510927,2.4435978078362184,2.0072106164821397,7.425400802884247,3.2763132100880443,Allegan County,MI,26005.0,825.23,33.7,82.43061196581199,585.0,85.72649572649573,4.099912991452992,9990.825641025642,3.251282051282052,174.0,1780000,0,0,0,0,0,1,2,1,5,19,56,65,157,37,48,142.17490881330053,1.70463746622687e-05,0.00016194055929155267,0.001483034595617377,0.8625465579108038
156,2.63,0.9332150536371006,9.890258374554982,23.62881716387221,8.395704332091789,18.32062414080767,11.004124123183212,3.8083516431869717,7.6,32749,1.7,653786,13.727886494969304,12.070004558066401,9.625779689378481,10.722468820072624,8.425233945052359,Kent County,MI,26081.0,846.95,29.3,99.56977963200686,2337.0,84.16345742404792,4.423382481814292,37047.54899443731,3.690629011553274,1153.0,1629000,0,1,2,13,27,32,42,28,119,270,815,929,2332,52,48,771.9298659897278,6.424120430844344e-05,0.00041297917055427925,0.0017635740135151258,0.6889104385838749
157,2.49,0.07408589404577368,10.251892039755633,20.38934986778517,10.505379775690708,21.36933527856296,10.785310476885199,3.949120087535333,7.8,31940,1.0,874759,17.03406309623565,13.202607803978006,12.084814217401593,2.6801667659321025,11.41434383641666,Macomb County,MI,26099.0,479.22,31.5,125.46676305027664,4157.0,88.55424585037287,3.93950196705625,61375.67067596825,2.975703632427232,1204.0,0,0,3,51,209,493,517,699,175,1088,3164,4862,5139,6064,54,48,1825.3808271774967,0.0007990772315574919,0.0036169962241028673,0.0013763790941276398,0.742147265704034
158,2.43,0.4371828693269729,14.962138607034204,23.853454719639174,9.006899689563424,11.733428663879286,11.367602403799276,3.688076946445805,5.5,45487,7.0,1259428,14.042882959565773,15.258355380379028,13.446501110027725,6.972292183435656,14.321739710408218,Hennepin County,MN,27053.0,553.59,22.3,83.22325648640202,6398.0,85.92060018755859,4.238559146432516,12735.79556111285,3.4114775027198623,1164.0,16845000,1477300,0,5,30,123,155,398,89,218,464,1132,1287,3744,56,45,2275.0194187033726,0.00031601647732145067,0.000368421219791842,0.0009242290944778106,0.6503746145075411
159,2.49,4.112143722997544,7.040064650483324,33.94461194169024,8.55997264787244,15.72436515090293,6.83181549746682,4.858110838280546,5.6,29771,0.6,66523,15.478856936698588,6.53909174270553,5.852111299851179,8.123506155765675,8.43167024938743,Rice County,MN,27131.0,495.68,25.8,32.73962310030395,329.0,82.24924012158054,4.296893217426026,7652.887537993921,3.3890577507598785,50.0,0,0,0,0,0,1,1,2,2,4,4,8,9,126,14,45,134.20553582956745,3.0064789621634624e-05,6.012957924326925e-05,0.0007516197405408655,3.7896667318070456
160,2.65,4.851101441392438,3.4165080228447096,24.97620342670655,6.703834647810716,14.28134348653794,14.22015229806908,4.381968996464509,15.2,23640,0.0,68461,17.34564204437563,30.057989220139927,0.0,4.471158761922847,1.6914739778852192,Jones County,MS,28067.0,694.8,40.0,52.03119626168224,428.0,91.96261682242992,3.953857102803738,4264.242990654206,1.8831775700934577,196.0,0,0,0,0,0,0,0,5,1,6,30,94,116,249,36,45,98.53339090385724,7.303428229210792e-05,0.0004382056937526475,0.00286294386585063,1.1992229152363905
161,2.59,1.4084240416469476,12.685281590156176,20.439185991481303,8.054898248935164,10.424988168480832,10.780880265026028,5.14150496923805,6.7,32467,0.0,104954,17.144653848352608,5.462393048383102,3.8550222002019936,4.549612211063895,1.6254740171884825,Cass County,MO,29037.0,696.84,36.7,83.95381097560977,984.0,73.1808943089431,3.9490099390243913,4706.2317073170725,2.5894308943089435,149.0,0,0,0,1,2,6,6,8,6,17,34,55,58,69,41,35,150.61420125136328,7.62238695047354e-05,0.00032395144539512546,0.001419669569525697,0.6593364712159513
162,2.44,1.0208007386698812,8.869168226935805,18.451358075354587,7.7329503193208335,9.27184590525533,9.269281079278773,4.155018082023135,5.4,31852,1.0,76796,16.894109068180637,13.326214907026406,11.987603521016721,2.942861607375384,4.05229439033283,Cole County,MO,29051.0,393.75,35.6,48.06010329341318,668.0,59.55089820359282,4.0668352994011965,0.0,2.953592814371258,136.0,0,0,0,0,1,1,1,1,5,25,36,47,50,56,45,35,195.03746031746033,1.3021511537059222e-05,0.000468774415334132,0.0017709255690400542,4.877858221782404
163,2.54,2.5298746721072574,8.411541824540949,18.3853104051297,8.139512289905761,18.323132225784512,12.307393374137769,3.5597007675119015,5.6,30802,0.2,103670,17.312626603646187,1.8944728465322656,0.0,1.807658917719688,1.1681296421336935,Franklin County,MO,29071.0,922.68,33.2,32.573051835853136,926.0,67.66738660907127,3.5180895788336937,0.0,3.803455723542117,115.0,0,0,0,0,3,10,8,13,0,16,83,105,106,130,41,35,112.35748038323146,0.00012539789717372433,0.0008006173434937783,0.001109289090382946,1.0234397607793966
164,2.4,0.6595636732623034,13.234589291766179,25.24991828148469,8.455610301947408,10.472002133705528,11.140589937492855,4.5074529291325005,6.8,40843,1.6,996945,18.107418162486397,25.90042580082151,24.47346643997412,2.9614472212609524,7.6976162175445975,St. Louis County,MO,29189.0,507.8,27.6,85.29218549292611,8906.0,72.9072285516645,4.067188906117909,19903.851336177857,2.4445802049984042,1306.0,7451000,136100,1,3,42,105,127,266,69,605,1568,2518,2720,3951,52,35,1963.2630957069712,0.00026681512019218715,0.0015728049190276293,0.0013100020562819413,1.231662729639055
165,2.03,0.32083264914297266,13.054983642587375,29.4079753438846,12.314794932359884,8.217863052457401,7.9235559372986915,5.2981596331897585,17.0,31537,10.1,302838,13.782616448398151,47.08656113169418,45.37211314300055,4.130591273221987,7.1120533090299105,St. Louis city,MO,29510.0,61.91,34.2,85.29218549292611,8906.0,72.9072285516645,4.067188906117909,19903.851336177857,2.4445802049984042,1407.0,7451000,136100,1,1,17,45,50,90,15,195,594,966,1019,1526,50,35,4891.584558229689,0.0002971885958829473,0.0019614447328274525,0.00464604838230341,1.552975518263878
166,2.49,1.1537862593258492,11.28020725682008,20.40432068179566,11.304273964069822,14.253153446494045,13.21403796876991,4.047453883941843,4.5,35835,1.2,130090,14.745176416327155,1.93327696210316,0.7179644861249903,2.576677684679837,5.049581059266662,Strafford County,NH,33017.0,368.98,29.5,14.3801237458194,598.0,86.33779264214047,3.969191722408026,0.0,2.876254180602007,419.0,0,0,0,0,0,0,0,8,3,28,53,123,129,196,44,45,352.5665347715323,6.149588746252595e-05,0.00040741025443923436,0.003220847105849796,0.9039895456991189
167,2.6,0.2742881728911856,10.798976349367836,24.567166988611664,7.144489810552923,7.715027137498151,12.748573656682638,5.985039641811914,3.7,42961,3.6,445384,16.90114597740377,19.249232123291364,17.128814685754314,8.329890611247823,10.159772241481509,Burlington County,NJ,34005.0,798.58,28.6,30.253545810493346,2554.0,74.185591229444,3.827951620986687,15298.49960845732,2.7975724353954576,526.0,13748000,1914800,0,5,22,76,88,200,36,255,1031,1969,2153,3665,54,51,557.7199529164267,0.0004490507068058125,0.0023148563935839637,0.001181003358899287,3.598243313634981
168,2.65,0.3022962340787269,11.358628832974231,27.18434389544202,8.189590459612006,7.137437258315176,12.569031069560594,6.189971880363729,9.3,34891,7.8,507078,15.626787200391266,22.40345666741606,20.175199870631346,17.242514958251,11.043665866000893,Camden County,NJ,34007.0,221.26,31.2,32.117045064377685,3262.0,85.61925199264256,3.6936315378302877,45509.825873697126,2.8356836296750467,1113.0,13345000,1914800,1,3,29,104,118,227,33,289,1180,2683,2870,4959,53,51,2291.774383078731,0.0004476628842111076,0.0023270581646216166,0.0021949285908676773,1.0631500479216243
169,2.68,0.3224971223925287,14.49468187376468,24.97712013658702,7.626877494674183,6.955734834560001,9.100417605574226,8.25136317841679,12.2,39708,21.0,799767,13.570452394259828,41.10984824330086,39.86848669675042,23.54660794956531,28.723115607420663,Essex County,NJ,34013.0,126.21,28.8,30.750994580489763,4982.0,79.5463669209153,3.9043184504215183,10993.601967081491,3.5134717547407686,2097.0,29843000,7964100,4,69,412,932,1019,1431,273,2262,7007,11811,12520,15727,56,51,6336.795816496316,0.0017892711252152189,0.008761301729128609,0.002622013661478906,1.4726789177347968
170,2.66,0.5269434059559107,13.982531906664946,25.56454385286408,8.59599931244897,7.989020669502815,11.072794465214217,4.588865970521249,6.9,42302,6.7,369811,15.143140685377126,21.28114090711201,20.524538210058648,18.13953614143441,23.656949090210947,Mercer County,NJ,34021.0,224.56,25.4,22.693993710691824,2226.0,82.73584905660377,3.7873303144654087,14965.332434860735,3.2502246181491468,638.0,402999,0,0,3,49,163,183,340,50,333,1434,2991,3245,5393,54,51,1646.8249020306378,0.0009193885525308874,0.003877656424497919,0.00172520557798443,1.2479347558617775
171,2.64,1.4291248762429514,10.477379363781154,21.24316645861133,10.787310059833844,1.5195213292583185,15.612758813654168,6.1684817700486425,14.9,21688,1.0,66781,16.055464877734686,4.441383028106797,3.3317859870322395,38.71909674907535,10.540423174256151,Otero County,NM,35035.0,6613.21,31.5,305.4493927125506,247.0,76.35627530364373,3.4803199595141696,30133.11740890688,2.0,262.0,0,0,0,0,0,0,0,0,0,1,3,5,4,12,3,48,10.098121789569664,0.0,4.492295712852458e-05,0.00392327158922448,8.331711115437045
172,2.39,0.27735753908219873,9.061568789254114,32.391693027093936,7.990647778847476,8.2845092376106,10.107275477926008,4.892036858753954,9.7,33325,2.7,461809,17.077839539723133,13.599994803046279,12.10024057564924,5.073309528398104,8.313826711909037,Onondaga County,NY,36067.0,778.39,29.4,59.953671986417646,2945.0,91.74872665534805,3.688904128420315,22306.246179966045,2.1365025466893037,1090.0,1126000,0,1,1,8,23,25,69,53,277,456,600,664,1287,52,50,593.2874266113388,0.0001494124194201499,0.0009874212066027298,0.002360283147361788,1.1156127316704385
173,2.41,1.1327066780603992,10.277994945546444,27.348593661933407,11.910692532863038,11.62160687987491,10.230723077762224,3.2817585134815737,6.4,36344,1.0,109864,19.701631107551155,3.8920847593388186,2.401150513361975,5.021663147163767,3.783769023519988,Ontario County,NY,36069.0,644.07,33.0,33.432047741935484,775.0,87.96129032258068,3.6136105548387096,3068.4967741935484,2.9212903225806457,222.0,1272000,0,0,0,0,0,9,9,4,24,56,73,82,107,46,50,170.57773223407392,8.191946406466177e-05,0.0005097211097356732,0.00202068011359499,0.8810893468288015
174,2.38,0.5286913304764561,12.266399574004106,21.50518548571139,9.09678728097979,7.106270760960518,10.441970738139313,6.384867003068184,7.8,34381,2.6,159442,16.656213544737273,9.67875465686582,6.655084607568897,5.231996588101002,4.712058303332873,Rensselaer County,NY,36083.0,652.43,30.4,49.622939102564104,1248.0,96.20993589743587,3.6211772275641017,4515.541666666667,2.197115384615384,281.0,1436000,0,0,0,5,10,11,23,20,55,102,191,221,411,51,50,244.3817727572307,0.00014425308262565697,0.0006397310620790005,0.00176239635729607,1.1402265400584355
175,2.26,0.6557694792608865,7.927380798552782,29.25119524486368,13.26398759529655,6.447861480811475,13.651634578110864,2.755523969505104,8.4,33270,1.3,64265,22.346533883140125,1.500038901423792,0.0,2.7090951528825955,5.611141367774061,Warren County,NY,36113.0,866.95,30.7,51.06799502487562,402.0,94.55223880597015,3.333959104477612,5677.910447761194,1.407960199004975,114.0,0,0,0,0,0,0,0,0,1,18,44,119,132,217,44,50,74.12768902474191,0.0,0.00068466505874115,0.0017739049249202521,1.3911149148058684
176,2.46,3.5243585396179493,7.776647451113372,26.038205041256923,5.773708601785916,14.339324064654686,13.068836893862324,6.128631174409405,5.5,33106,0.1,90064,19.199680227393845,4.081542014567418,2.267276603304317,4.4734855214069995,3.4808580564931613,Wayne County,NY,36117.0,603.83,36.4,43.38316312056738,564.0,89.41489361702128,4.19920475177305,13342.287234042551,2.8617021276595738,108.0,1272000,0,0,0,0,0,0,2,3,24,42,53,65,81,45,50,149.15456337048505,2.2206430982412506e-05,0.00046633505063066265,0.0011991472730502753,0.9881861787173705
177,2.4,0.7512046999801968,8.082381675358109,21.227803815433358,6.096772064162653,19.069245494752128,13.241798138490989,6.1773054327018295,12.9,25473,0.3,166614,18.0284970050536,10.15640942537842,9.259726073439207,7.312110626958117,5.326683231901281,Davidson County,NC,37057.0,552.68,31.7,84.30122757111597,914.0,81.76148796498906,3.612289913554855,96876.83807439824,2.2647702407002197,258.0,932999,0,0,0,2,2,4,10,2,41,85,107,120,205,45,42,301.46558587247597,6.0018965993253867e-05,0.0005101612109426578,0.0015484893226259497,0.9777089560301278
178,2.5,2.2177739649858608,9.96727353604677,20.1378959743272,4.534045054491152,10.796555777968416,14.990626886537669,4.42919327677692,7.3,29992,0.0,67560,17.218768502072233,27.115156897572533,24.851983422143284,8.530195381882772,5.1509769094138536,Franklin County,NC,37069.0,491.68,35.8,28.625108527131786,258.0,82.44186046511628,3.2593886046511638,9495.968992248061,2.2868217054263567,176.0,6066000,178000,0,0,0,13,14,22,4,11,27,77,92,111,41,42,137.40644321509924,0.0003256364712847839,0.0003996447602131439,0.002605091770278271,1.1930136175251533
179,2.59,0.9500288604384892,8.36574218639112,19.292966569203546,8.152837312288867,17.047529830338473,12.444053330305351,8.239891749699568,9.1,27152,0.7,222846,15.880473510855033,18.63304703696723,16.608330416520825,7.2606194412284735,4.941080387352701,Gaston County,NC,37071.0,356.03,28.9,40.29055882352941,918.0,87.61437908496731,3.4694434749455336,34013.91394335512,3.7832244008714597,488.0,20860000,1549800,0,0,3,3,3,5,4,31,80,126,132,178,46,42,625.9191641153836,2.243701928686178e-05,0.00035899230858978847,0.0021898530823977096,0.9634456081778495
180,2.29,0.4452304903694709,12.747142517752025,23.456431644801107,13.841740798423213,7.587396281533494,13.1474979982226,2.957351142552948,8.6,32379,0.3,232274,17.857788646167887,15.027510612466312,14.094991260321862,5.607170841333941,5.220558478348846,New Hanover County,NC,37129.0,191.53,26.3,58.569452947259556,967.0,88.86246122026888,3.629196959669079,22180.196483971045,2.2275077559462253,560.0,468000,0,0,0,0,3,3,3,4,34,55,74,76,117,48,42,1212.7290763849005,1.2915780500615652e-05,0.0002367893091779536,0.0024109456934482553,1.1163539612698798
181,2.49,0.7724493080141616,9.694954046418482,24.57175553409863,9.834424060365485,19.02156420984873,13.331902871651828,5.242642062725745,16.0,23719,0.0,66826,21.03672223386107,11.375811809774639,0.0,4.562595397001167,3.0616825786370563,Rutherford County,NC,37161.0,564.15,27.9,24.44330541871921,406.0,90.86206896551724,3.466953842364532,3212.512315270936,2.896551724137931,203.0,0,0,0,0,1,5,5,7,0,5,37,92,108,154,38,42,118.45431179650802,0.00010474964834046628,0.0005536767126567504,0.0030377398018735222,1.598180348965954
182,2.43,4.286264688884608,6.649328966801517,25.07545110126501,6.4887947087908575,17.44365247543826,12.418930199704617,4.3536890772490855,10.3,25363,0.1,71948,20.940123422471785,4.408739645299384,0.0,10.79112692500139,5.544281981431034,Surry County,NC,37171.0,532.17,29.9,26.520743644067803,472.0,89.51271186440678,3.420337434718145,4272.031779661017,2.817796610169492,125.0,0,0,0,0,0,0,0,1,0,2,10,12,12,43,34,42,135.19739932728265,1.389892700283538e-05,0.00013898927002835382,0.0017373658753544227,1.046589203313502
183,2.33,2.6568489771131443,8.820738604015636,26.91008463961741,6.90401184195544,10.938626788628683,11.46620108551258,7.98193342695563,13.6,27836,0.8,65767,21.982149102133288,5.902656347408277,4.809402892027917,1.5189988900208309,2.686757796463272,Jefferson County,OH,39081.0,408.33,34.1,134.67506140350878,684.0,81.59356725146198,3.3791272953216374,33546.73538011696,2.4068664768458468,95.0,0,0,0,0,0,1,1,2,0,11,23,33,35,56,41,49,161.06335561922955,3.0410388188605228e-05,0.0003497194641689601,0.0014444934389587483,1.1829641005367222
184,2.76,1.2014864239157534,8.86393047525199,22.003110567619228,9.356634888221397,11.820156953068421,12.374597822602663,6.1309050327084496,6.2,31218,0.3,175769,16.34702365035928,5.4747993104586135,4.100267965340874,1.9884052364182527,2.4708566356979897,Licking County,OH,39089.0,682.5,31.7,97.09672062084258,902.0,83.24833702882485,3.123689534368072,31154.299334811534,1.278270509977827,268.0,3913999,0,0,0,3,4,4,7,1,24,80,104,108,164,45,49,257.5369963369963,3.982499758205372e-05,0.00045514282950918537,0.001524728478855771,0.7652088821123186
185,2.54,4.729244469979892,6.068658431485206,23.612108589485782,6.8981614478598114,23.920927894283253,10.117423154266016,4.350402183280667,4.4,27481,0.0,115967,17.473936550915347,3.4423586020160912,2.7309493217898195,2.087662869609458,1.6237377874740229,Wayne County,OH,39169.0,554.93,26.7,32.17457295719844,1028.0,78.94941634241245,3.534457580855931,1346.1673151750972,3.748054474708172,112.0,446000,0,0,0,5,18,20,42,0,11,40,88,100,186,40,49,208.9759068711369,0.0003621719972061017,0.0003449257116248588,0.0009657919925496046,0.9338863642243069
186,2.38,4.0724288001443165,6.893363699912058,25.30498117121789,10.53509820280966,12.58258732270503,12.666020249396805,5.23146999797055,8.9,24881,0.1,110283,25.32031228747858,0.8514458257392344,0.149615081200185,6.030847909469276,3.1845343343942405,Douglas County,OR,41019.0,5036.08,31.1,113.09384117647059,340.0,59.41176470588235,4.09362902025544,44763.823529411755,2.652941176470588,224.0,0,0,0,0,0,0,0,0,1,10,12,24,23,24,40,49,21.898579847818144,0.0,0.00010881096814558907,0.0020311380720509963,0.6020873570722358
187,2.4,3.276824687848949,7.6205461374479775,26.85920211146077,12.592630189828446,7.8915846106994225,14.282813927520053,5.195411633336717,10.0,30901,1.8,219564,22.17531107103169,1.4692754732105444,0.9869559672806106,13.22712284345339,6.4008671731249205,Jackson County,OR,41029.0,2783.55,24.0,153.70346222222219,450.0,69.75555555555555,4.665374933333334,19454.353333333333,1.8066666666666664,234.0,491000,0,0,0,0,0,0,0,2,22,44,48,49,49,43,49,78.8791291695856,0.0,0.00020039715071687526,0.0010657484833579275,0.5620229181468801
